code,current,name_x,name_short,name_tv,gender_x,function,country_code_x,country_x,country_long_x,nationality_x,nationality_long_x,nationality_code_x,height,weight,disciplines,events,birth_date_x,birth_place,birth_country,residence_place,residence_country,nickname,hobbies,occupation,education,family,lang,coach,reason,hero,influence,philosophy,sporting_relatives,ritual,other_sports,medal_date_x,medal_type_x,medal_code_x,name_y,gender_y,country_code_y,country_y,country_long_y,nationality_code_y,nationality_y,nationality_long_y,team,team_gender,discipline_x,event,event_type_x,url_event_x,birth_date_y,code_athlete,code_team,is_medallist,tag,sport,sport_code,sport_url,medal_type_y,medal_code_y,medal_date_y,name,gender,discipline_y,event_type_y,url_event_y,country_code,country_athlete,country_long_athlete,country_total,country_long_total,Gold Medal,Silver Medal,Bronze Medal,Total
1938437,True,BARDZILOUSKAYA Viyaleta,BARDZILOUSKAYA V,Viyaleta BARDZILOUSKAYA,Female,Athlete,AIN,AIN,AIN,Belarus,Belarus,BLR,0.0,0.0,['Trampoline Gymnastics'],['Women'],2005-06-07,MOGILEV,Belarus,MOGILEV,Belarus,,,,,,,,"Her parents took her to the gym. She went for a few days, enjoyed it and decided she would continue","Trampoline gymnast Tatsiana Piatrenia (BLR),  four-time Olympian (2004, 2008, 2012, 2016), two-time world championship individual medallist (2017 gold, 2015 bronze)",,"""When a feeling of insecurity arises, I remember that I have devoted many years to this sport, and I try to prove to myself that I can."" (mogilove.by, 29 Jun 2022)",,,,2024-08-02,Silver Medal,2.0,BARDZILOUSKAYA Viyaleta,Female,AIN,AIN,AIN,BLR,Belarus,Belarus,,,Trampoline Gymnastics,Women,ATH,/en/paris-2024/results/trampoline-gymnastics/women/fnl-000001--,2005-06-07,1938437,,True,cycling-bmx-racing,Cycling BMX Racing,BMX,https://olympics.com/en/paris-2024/sports/cycling-bmx-racing,Silver Medal,2.0,2024-08-02,Viyaleta BARDZILOUSKAYA,W,Trampoline Gymnastics,ATH,/en/paris-2024/results/trampoline-gymnastics/women/fnl-000001--,AIN,AIN,AIN,AIN,AIN,1,3,1,5
1938437,True,BARDZILOUSKAYA Viyaleta,BARDZILOUSKAYA V,Viyaleta BARDZILOUSKAYA,Female,Athlete,AIN,AIN,AIN,Belarus,Belarus,BLR,0.0,0.0,['Trampoline Gymnastics'],['Women'],2005-06-07,MOGILEV,Belarus,MOGILEV,Belarus,,,,,,,,"Her parents took her to the gym. She went for a few days, enjoyed it and decided she would continue","Trampoline gymnast Tatsiana Piatrenia (BLR),  four-time Olympian (2004, 2008, 2012, 2016), two-time world championship individual medallist (2017 gold, 2015 bronze)",,"""When a feeling of insecurity arises, I remember that I have devoted many years to this sport, and I try to prove to myself that I can."" (mogilove.by, 29 Jun 2022)",,,,2024-08-02,Silver Medal,2.0,BARDZILOUSKAYA Viyaleta,Female,AIN,AIN,AIN,BLR,Belarus,Belarus,,,Trampoline Gymnastics,Women,ATH,/en/paris-2024/results/trampoline-gymnastics/women/fnl-000001--,2005-06-07,1938437,,True,football,Football,FBL,https://olympics.com/en/paris-2024/sports/football,Silver Medal,2.0,2024-08-02,Viyaleta BARDZILOUSKAYA,W,Trampoline Gymnastics,ATH,/en/paris-2024/results/trampoline-gymnastics/women/fnl-000001--,AIN,AIN,AIN,AIN,AIN,1,3,1,5
1938437,True,BARDZILOUSKAYA Viyaleta,BARDZILOUSKAYA V,Viyaleta BARDZILOUSKAYA,Female,Athlete,AIN,AIN,AIN,Belarus,Belarus,BLR,0.0,0.0,['Trampoline Gymnastics'],['Women'],2005-06-07,MOGILEV,Belarus,MOGILEV,Belarus,,,,,,,,"Her parents took her to the gym. She went for a few days, enjoyed it and decided she would continue","Trampoline gymnast Tatsiana Piatrenia (BLR),  four-time Olympian (2004, 2008, 2012, 2016), two-time world championship individual medallist (2017 gold, 2015 bronze)",,"""When a feeling of insecurity arises, I remember that I have devoted many years to this sport, and I try to prove to myself that I can."" (mogilove.by, 29 Jun 2022)",,,,2024-08-02,Silver Medal,2.0,BARDZILOUSKAYA Viyaleta,Female,AIN,AIN,AIN,BLR,Belarus,Belarus,,,Trampoline Gymnastics,Women,ATH,/en/paris-2024/results/trampoline-gymnastics/women/fnl-000001--,2005-06-07,1938437,,True,handball,Handball,HBL,https://olympics.com/en/paris-2024/sports/handball,Silver Medal,2.0,2024-08-02,Viyaleta BARDZILOUSKAYA,W,Trampoline Gymnastics,ATH,/en/paris-2024/results/trampoline-gymnastics/women/fnl-000001--,AIN,AIN,AIN,AIN,AIN,1,3,1,5
1938437,True,BARDZILOUSKAYA Viyaleta,BARDZILOUSKAYA V,Viyaleta BARDZILOUSKAYA,Female,Athlete,AIN,AIN,AIN,Belarus,Belarus,BLR,0.0,0.0,['Trampoline Gymnastics'],['Women'],2005-06-07,MOGILEV,Belarus,MOGILEV,Belarus,,,,,,,,"Her parents took her to the gym. She went for a few days, enjoyed it and decided she would continue","Trampoline gymnast Tatsiana Piatrenia (BLR),  four-time Olympian (2004, 2008, 2012, 2016), two-time world championship individual medallist (2017 gold, 2015 bronze)",,"""When a feeling of insecurity arises, I remember that I have devoted many years to this sport, and I try to prove to myself that I can."" (mogilove.by, 29 Jun 2022)",,,,2024-08-02,Silver Medal,2.0,BARDZILOUSKAYA Viyaleta,Female,AIN,AIN,AIN,BLR,Belarus,Belarus,,,Trampoline Gymnastics,Women,ATH,/en/paris-2024/results/trampoline-gymnastics/women/fnl-000001--,2005-06-07,1938437,,True,hockey,Hockey,HOC,https://olympics.com/en/paris-2024/sports/hockey,Silver Medal,2.0,2024-08-02,Viyaleta BARDZILOUSKAYA,W,Trampoline Gymnastics,ATH,/en/paris-2024/results/trampoline-gymnastics/women/fnl-000001--,AIN,AIN,AIN,AIN,AIN,1,3,1,5
1938437,True,BARDZILOUSKAYA Viyaleta,BARDZILOUSKAYA V,Viyaleta BARDZILOUSKAYA,Female,Athlete,AIN,AIN,AIN,Belarus,Belarus,BLR,0.0,0.0,['Trampoline Gymnastics'],['Women'],2005-06-07,MOGILEV,Belarus,MOGILEV,Belarus,,,,,,,,"Her parents took her to the gym. She went for a few days, enjoyed it and decided she would continue","Trampoline gymnast Tatsiana Piatrenia (BLR),  four-time Olympian (2004, 2008, 2012, 2016), two-time world championship individual medallist (2017 gold, 2015 bronze)",,"""When a feeling of insecurity arises, I remember that I have devoted many years to this sport, and I try to prove to myself that I can."" (mogilove.by, 29 Jun 2022)",,,,2024-08-02,Silver Medal,2.0,BARDZILOUSKAYA Viyaleta,Female,AIN,AIN,AIN,BLR,Belarus,Belarus,,,Trampoline Gymnastics,Women,ATH,/en/paris-2024/results/trampoline-gymnastics/women/fnl-000001--,2005-06-07,1938437,,True,rugby-sevens,Rugby Sevens,RU7,https://olympics.com/en/paris-2024/sports/rugby-sevens,Silver Medal,2.0,2024-08-02,Viyaleta BARDZILOUSKAYA,W,Trampoline Gymnastics,ATH,/en/paris-2024/results/trampoline-gymnastics/women/fnl-000001--,AIN,AIN,AIN,AIN,AIN,1,3,1,5
1938437,True,BARDZILOUSKAYA Viyaleta,BARDZILOUSKAYA V,Viyaleta BARDZILOUSKAYA,Female,Athlete,AIN,AIN,AIN,Belarus,Belarus,BLR,0.0,0.0,['Trampoline Gymnastics'],['Women'],2005-06-07,MOGILEV,Belarus,MOGILEV,Belarus,,,,,,,,"Her parents took her to the gym. She went for a few days, enjoyed it and decided she would continue","Trampoline gymnast Tatsiana Piatrenia (BLR),  four-time Olympian (2004, 2008, 2012, 2016), two-time world championship individual medallist (2017 gold, 2015 bronze)",,"""When a feeling of insecurity arises, I remember that I have devoted many years to this sport, and I try to prove to myself that I can."" (mogilove.by, 29 Jun 2022)",,,,2024-08-02,Silver Medal,2.0,BARDZILOUSKAYA Viyaleta,Female,AIN,AIN,AIN,BLR,Belarus,Belarus,,,Trampoline Gymnastics,Women,ATH,/en/paris-2024/results/trampoline-gymnastics/women/fnl-000001--,2005-06-07,1938437,,True,surfing,Surfing,SRF,https://olympics.com/en/paris-2024/sports/surfing,Silver Medal,2.0,2024-08-02,Viyaleta BARDZILOUSKAYA,W,Trampoline Gymnastics,ATH,/en/paris-2024/results/trampoline-gymnastics/women/fnl-000001--,AIN,AIN,AIN,AIN,AIN,1,3,1,5
1938437,True,BARDZILOUSKAYA Viyaleta,BARDZILOUSKAYA V,Viyaleta BARDZILOUSKAYA,Female,Athlete,AIN,AIN,AIN,Belarus,Belarus,BLR,0.0,0.0,['Trampoline Gymnastics'],['Women'],2005-06-07,MOGILEV,Belarus,MOGILEV,Belarus,,,,,,,,"Her parents took her to the gym. She went for a few days, enjoyed it and decided she would continue","Trampoline gymnast Tatsiana Piatrenia (BLR),  four-time Olympian (2004, 2008, 2012, 2016), two-time world championship individual medallist (2017 gold, 2015 bronze)",,"""When a feeling of insecurity arises, I remember that I have devoted many years to this sport, and I try to prove to myself that I can."" (mogilove.by, 29 Jun 2022)",,,,2024-08-02,Silver Medal,2.0,BARDZILOUSKAYA Viyaleta,Female,AIN,AIN,AIN,BLR,Belarus,Belarus,,,Trampoline Gymnastics,Women,ATH,/en/paris-2024/results/trampoline-gymnastics/women/fnl-000001--,2005-06-07,1938437,,True,trampoline-gymnastics,Trampoline Gymnastics,GTR,https://olympics.com/en/paris-2024/sports/trampoline-gymnastics,Silver Medal,2.0,2024-08-02,Viyaleta BARDZILOUSKAYA,W,Trampoline Gymnastics,ATH,/en/paris-2024/results/trampoline-gymnastics/women/fnl-000001--,AIN,AIN,AIN,AIN,AIN,1,3,1,5
1938437,True,BARDZILOUSKAYA Viyaleta,BARDZILOUSKAYA V,Viyaleta BARDZILOUSKAYA,Female,Athlete,AIN,AIN,AIN,Belarus,Belarus,BLR,0.0,0.0,['Trampoline Gymnastics'],['Women'],2005-06-07,MOGILEV,Belarus,MOGILEV,Belarus,,,,,,,,"Her parents took her to the gym. She went for a few days, enjoyed it and decided she would continue","Trampoline gymnast Tatsiana Piatrenia (BLR),  four-time Olympian (2004, 2008, 2012, 2016), two-time world championship individual medallist (2017 gold, 2015 bronze)",,"""When a feeling of insecurity arises, I remember that I have devoted many years to this sport, and I try to prove to myself that I can."" (mogilove.by, 29 Jun 2022)",,,,2024-08-02,Silver Medal,2.0,BARDZILOUSKAYA Viyaleta,Female,AIN,AIN,AIN,BLR,Belarus,Belarus,,,Trampoline Gymnastics,Women,ATH,/en/paris-2024/results/trampoline-gymnastics/women/fnl-000001--,2005-06-07,1938437,,True,volleyball,Volleyball,VVO,https://olympics.com/en/paris-2024/sports/volleyball,Silver Medal,2.0,2024-08-02,Viyaleta BARDZILOUSKAYA,W,Trampoline Gymnastics,ATH,/en/paris-2024/results/trampoline-gymnastics/women/fnl-000001--,AIN,AIN,AIN,AIN,AIN,1,3,1,5
1938437,True,BARDZILOUSKAYA Viyaleta,BARDZILOUSKAYA V,Viyaleta BARDZILOUSKAYA,Female,Athlete,AIN,AIN,AIN,Belarus,Belarus,BLR,0.0,0.0,['Trampoline Gymnastics'],['Women'],2005-06-07,MOGILEV,Belarus,MOGILEV,Belarus,,,,,,,,"Her parents took her to the gym. She went for a few days, enjoyed it and decided she would continue","Trampoline gymnast Tatsiana Piatrenia (BLR),  four-time Olympian (2004, 2008, 2012, 2016), two-time world championship individual medallist (2017 gold, 2015 bronze)",,"""When a feeling of insecurity arises, I remember that I have devoted many years to this sport, and I try to prove to myself that I can."" (mogilove.by, 29 Jun 2022)",,,,2024-08-02,Silver Medal,2.0,BARDZILOUSKAYA Viyaleta,Female,AIN,AIN,AIN,BLR,Belarus,Belarus,,,Trampoline Gymnastics,Women,ATH,/en/paris-2024/results/trampoline-gymnastics/women/fnl-000001--,2005-06-07,1938437,,True,water-polo,Water Polo,WPO,https://olympics.com/en/paris-2024/sports/water-polo,Silver Medal,2.0,2024-08-02,Viyaleta BARDZILOUSKAYA,W,Trampoline Gymnastics,ATH,/en/paris-2024/results/trampoline-gymnastics/women/fnl-000001--,AIN,AIN,AIN,AIN,AIN,1,3,1,5
1940127,True,SAKAKIBARA Saya,SAKAKIBARA S,Saya SAKAKIBARA,Female,Athlete,AUS,Australia,Australia,Australia,Australia,AUS,0.0,0.0,['Cycling BMX Racing'],['Women'],1999-08-23,GOLD COAST,Australia,HELENSBURGH,Australia,,,"Athlete, public Speaker",,"Partner, Romain Mahieu. Brother, Kai. Parents, Martin and Yuki","English, Japanese",,"She followed her older brother Kai into the sport. He began racing when she was four years old and often watched him practice and compete. ""I was dragged to practise and racing every weekend, where I sat, watched, and most of the time played in the dirt. I think my parents saw that I was super bored all the time, so they bought me a bike, and I was off. At first, it wasn't for me. I don't remember my first race, but I was told that I crashed three times on the same jump, cried and went home. My bike was left untouched for months. But somewhere along the way, I gave BMX a second try, and I've been doing BMX with my brother ever since."" (lessonsinbadassery.com, 8 Jul 2020)","BMX cyclist Sarah Walker (NZL), 2012 Olympic silver medallist, nine-time world championship medallist (three gold, three silver, three bronze)","Her parents, brother, Kai, and coaches. ""My drive and discipline came slowly from many years of being pushed to my limits both physically and mentally by my Dad, brother Kai and my coaches."" (redbull.com, 2024)",,"Brother, Kai (BMX racing), competed on the international level.</p><p>Partner, Romain Mahieu (BMX racing), competes for France at the Olympic Games Paris 2024",,,2024-08-02,Gold Medal,1.0,SAKAKIBARA Saya,Female,AUS,Australia,Australia,AUS,Australia,Australia,,,Cycling BMX Racing,Women,ATH,/en/paris-2024/results/cycling-bmx-racing/women/fnl-000100--,1999-08-23,1940127,,True,basketball,Basketball,BKB,https://olympics.com/en/paris-2024/sports/basketball,Gold Medal,1.0,2024-08-02,Saya SAKAKIBARA,W,Cycling BMX Racing,ATH,/en/paris-2024/results/cycling-bmx-racing/women/fnl-000100--,AUS,Australia,Australia,Australia,Australia,18,19,16,53
1940127,True,SAKAKIBARA Saya,SAKAKIBARA S,Saya SAKAKIBARA,Female,Athlete,AUS,Australia,Australia,Australia,Australia,AUS,0.0,0.0,['Cycling BMX Racing'],['Women'],1999-08-23,GOLD COAST,Australia,HELENSBURGH,Australia,,,"Athlete, public Speaker",,"Partner, Romain Mahieu. Brother, Kai. Parents, Martin and Yuki","English, Japanese",,"She followed her older brother Kai into the sport. He began racing when she was four years old and often watched him practice and compete. ""I was dragged to practise and racing every weekend, where I sat, watched, and most of the time played in the dirt. I think my parents saw that I was super bored all the time, so they bought me a bike, and I was off. At first, it wasn't for me. I don't remember my first race, but I was told that I crashed three times on the same jump, cried and went home. My bike was left untouched for months. But somewhere along the way, I gave BMX a second try, and I've been doing BMX with my brother ever since."" (lessonsinbadassery.com, 8 Jul 2020)","BMX cyclist Sarah Walker (NZL), 2012 Olympic silver medallist, nine-time world championship medallist (three gold, three silver, three bronze)","Her parents, brother, Kai, and coaches. ""My drive and discipline came slowly from many years of being pushed to my limits both physically and mentally by my Dad, brother Kai and my coaches."" (redbull.com, 2024)",,"Brother, Kai (BMX racing), competed on the international level.</p><p>Partner, Romain Mahieu (BMX racing), competes for France at the Olympic Games Paris 2024",,,2024-08-02,Gold Medal,1.0,SAKAKIBARA Saya,Female,AUS,Australia,Australia,AUS,Australia,Australia,,,Cycling BMX Racing,Women,ATH,/en/paris-2024/results/cycling-bmx-racing/women/fnl-000100--,1999-08-23,1940127,,True,3x3-basketball,3x3 Basketball,BK3,https://olympics.com/en/paris-2024/sports/3x3-basketball,Gold Medal,1.0,2024-08-02,Saya SAKAKIBARA,W,Cycling BMX Racing,ATH,/en/paris-2024/results/cycling-bmx-racing/women/fnl-000100--,AUS,Australia,Australia,Australia,Australia,18,19,16,53
1940127,True,SAKAKIBARA Saya,SAKAKIBARA S,Saya SAKAKIBARA,Female,Athlete,AUS,Australia,Australia,Australia,Australia,AUS,0.0,0.0,['Cycling BMX Racing'],['Women'],1999-08-23,GOLD COAST,Australia,HELENSBURGH,Australia,,,"Athlete, public Speaker",,"Partner, Romain Mahieu. Brother, Kai. Parents, Martin and Yuki","English, Japanese",,"She followed her older brother Kai into the sport. He began racing when she was four years old and often watched him practice and compete. ""I was dragged to practise and racing every weekend, where I sat, watched, and most of the time played in the dirt. I think my parents saw that I was super bored all the time, so they bought me a bike, and I was off. At first, it wasn't for me. I don't remember my first race, but I was told that I crashed three times on the same jump, cried and went home. My bike was left untouched for months. But somewhere along the way, I gave BMX a second try, and I've been doing BMX with my brother ever since."" (lessonsinbadassery.com, 8 Jul 2020)","BMX cyclist Sarah Walker (NZL), 2012 Olympic silver medallist, nine-time world championship medallist (three gold, three silver, three bronze)","Her parents, brother, Kai, and coaches. ""My drive and discipline came slowly from many years of being pushed to my limits both physically and mentally by my Dad, brother Kai and my coaches."" (redbull.com, 2024)",,"Brother, Kai (BMX racing), competed on the international level.</p><p>Partner, Romain Mahieu (BMX racing), competes for France at the Olympic Games Paris 2024",,,2024-08-02,Gold Medal,1.0,SAKAKIBARA Saya,Female,AUS,Australia,Australia,AUS,Australia,Australia,,,Cycling BMX Racing,Women,ATH,/en/paris-2024/results/cycling-bmx-racing/women/fnl-000100--,1999-08-23,1940127,,True,beach-volleyball,Beach Volleyball,VBV,https://olympics.com/en/paris-2024/sports/beach-volleyball,Gold Medal,1.0,2024-08-02,Saya SAKAKIBARA,W,Cycling BMX Racing,ATH,/en/paris-2024/results/cycling-bmx-racing/women/fnl-000100--,AUS,Australia,Australia,Australia,Australia,18,19,16,53
